OBJECTID,Station_ID,Feature_Origin,Notes,Confidence_Feature_ID,Mode_Observation,Slip_Sense,Scarp_Facing_Direction,Local_Fault_Dip,Local_Fault_Azimuth_Degrees,Slip_Azimuth,Fault_Slip_Measurement_Type,Heave_cm,Heave_min_cm,Heave_max_cm,Rupture_Expression,Rupture_Width_m,Rupture_Width_Min_m,Rupture_Width_Max_m,VM_Slip_Azimuth,Plunge,Net_Slip_Preferred_cm,Net_Slip_Min_cm,Net_Slip_Max_cm,Vector_Measurement_Confidence,Vector_Offset_Feature_Notes,Horizontal_Separation_cm,Horizontal_Separation_Min_cm,Horizontal_Separation_Max_cm,Vertical_Separation_cm,Vertical_Separation_Min_cm,Vertical_Separation_Max_cm,Slip_Measurement_Confidence,Slip_Offset_Feature_Notes,Diameter_m,Height_of_Material_m,Estimated_Max_VertMov_m,LQ_Area_Affected_sqm,Date_of_Movement,Displacement_Amount,Est_Direction_SM,Landslide_Feature,Slide_Type,Material_Type,Depth,SM_Area_Affected_sqm,Est_Max_Drop_Elev_ft,Length_Exposed_Downslope,Cause_of_Damage,Facility_Affected,Utility_Affected,Damage_Severity,GlobalID,CreationDate,Creator,EditDate,Editor,_citation,_comp_offset,_latitude,_longitude,_observed_feature,_orig_lat,_orig_lon,_photo,_trace
198,198,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.5,Dawson,59:56.5,Napa_Migration,,,38.25624532,-122.3273383,Soil,38.25624084,-122.3273239,Y,A
199,199,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:56.5,Dawson,59:56.5,Napa_Migration,,,38.25624532,-122.3273383,Soil,38.25624084,-122.3273239,Y,A
200,200,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.5,Dawson,59:56.5,Napa_Migration,,,38.25624532,-122.3273383,Soil,38.25624084,-122.3273239,Y,A
201,201,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.5,Haydon/Wiegers,59:56.5,Napa_Migration,,,38.25624532,-122.3273383,Soil,38.25625229,-122.3272629,Y,A
202,202,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:27,,,,,,,,,,,,,,,59:56.5,Dawson,59:56.5,Napa_Migration,,,38.25624532,-122.3273383,Soil,38.25624084,-122.3273239,Y,A
203,203,Tectonic,Source: Napa 2014; Concrete patch work shows very little additional cracking since first day. Very minor crack on northwest corner near fault.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:28,,,,,,,,,,,,,,,59:56.5,Dawson,59:56.5,Napa_Migration,,,38.25624532,-122.3273383,Soil,38.25642014,-122.3274765,Y,A
204,204,Tectonic,Source: Napa 2014; Fence line under tension north of Highway 12.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.5,Dawson,59:56.5,Napa_Migration,,,38.25631069,-122.3273524,Wall/Fence,38.25628662,-122.3272705,Y,A
205,205,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:56.5,Dawson,59:56.5,Napa_Migration,,,38.25631069,-122.3273524,Wall/Fence,38.25630569,-122.3273392,Y,A
206,206,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.5,Wells,59:56.5,Napa_Migration,,,38.25631069,-122.3273524,Soil,38.25627136,-122.3273392,Y,A
207,207,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.6,Dawson,59:56.6,Napa_Migration,,,38.25631069,-122.3273524,Wall/Fence,38.25630569,-122.3273392,Y,A
208,208,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.6,Kelson,59:56.6,Napa_Migration,,,38.25635077,-122.3273612,Soil,38.25613022,-122.3273697,Y,A
209,209,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.6,Dawson,59:56.6,Napa_Migration,,,38.25635077,-122.3273612,Soil,38.25634384,-122.3273468,Y,A
210,210,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.6,Wells,59:56.6,Napa_Migration,,,38.25635077,-122.3273612,Soil,38.25630569,-122.3273392,Y,A
211,211,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.6,Dawson,59:56.6,Napa_Migration,,,38.25635077,-122.3273612,Soil,38.25634384,-122.3273468,Y,A
212,212,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.6,Dawson,59:56.6,Napa_Migration,,,38.25643275,-122.3273906,Vineyard row,38.25642776,-122.3273773,Y,A
213,213,Tectonic,Source: Napa 2014; About 10 cm right-lateral.,,,RL,,,,,,,,,,,,,,,,,,,,10*,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.6,Dawson,59:56.6,Napa_Migration,,,38.25683985,-122.3276848,Soil,38.25683594,-122.3276749,Y,A
214,214,Tectonic,Source: Napa 2014; Compiler note: displacement estimated from photograph.,,,RL,,,,,,,,,,,,,,,,,,,,12*,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.6,Dawson,59:56.6,Napa_Migration,,,38.25706513,-122.3278591,Soil,38.257061,-122.3278351,Y,A
215,215,Tectonic,Source: Napa 2014; 1.5-m-wide zone of en echelon cracks in vineyard.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.7,Dawson,59:56.7,Napa_Migration,,,38.25714,-122.327888,Soil,38.25713348,-122.3279037,Y,A
216,216,Tectonic,Source: Napa 2014; More surface rupture in vineyard.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.7,Dawson,59:56.7,Napa_Migration,,,38.25810433,-122.3285826,Soil,38.25810623,-122.3285522,Y,A
217,217,Tectonic,Source: Napa 2014; More surface rupture in vineyard.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.7,Dawson,59:56.7,Napa_Migration,,,38.25859556,-122.3287667,Soil,38.25857925,-122.3287888,Y,A
218,218,Tectonic,Source: Napa 2014; Fault crossing vineyard boundary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.7,Dawson,59:56.7,Napa_Migration,,,38.25967707,-122.329336,Soil,38.25965881,-122.3293076,Y,A
219,219,Tectonic,Source: Napa 2014; 3-m-wide zone of en echelon cracking. Fault trends 8 to 10 degrees north. Along strike right-lateral displacement about 28 cm. Faults appears to be at base of very subtle broad older scarp. ,,,RL,,,10-Aug,,,,,,,,,,,,,,,,,28*,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.7,Dawson,59:56.7,Napa_Migration,,,38.25967707,-122.329336,Vineyard row,38.25961685,-122.329361,Y,A
220,220,Tectonic,Source: Napa 2014; Fault strikes about 10 to 12 degrees north. About 1.5 m wide. 30 cm right-lateral displacement.,,,RL,,,12-Oct,,,,,,,,,,,,,,,,,30*,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.7,Dawson,59:56.7,Napa_Migration,,,38.26001964,-122.3295143,Vineyard row,38.2600174,-122.3295288,Y,A
221,221,Tectonic,Source: Napa 2014; Fault oriented 7 degrees north.Wheel track edge offset 19 cm right-lateral. Fault zone about 1.8 m wide.,,,RL,,,7,,,,,,,,,,,,,,,,,19*,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.7,Dawson,59:56.7,Napa_Migration,,,38.26050134,-122.3297409,Vineyard row,38.26048279,-122.3298111,Y,A
222,222,Tectonic,"Source: Napa 2014; Fault appears to occupy topographic bench. Fault also looks like it is dying out. Mostly an open crack 8 to 9 cm wide. Perhaps 8 cm right-lateral displacement based on matching open crack features. On next property to north, fault appears to be more discontinuous cracking; rupture not as well expressed.",,,RL,,,,,,8-9*,,,,,,,,,,,,,,8*,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.7,Dawson,59:56.7,Napa_Migration,,,38.26149867,-122.330511,Soil,38.26150131,-122.3304672,Y,A
223,223,Tectonic,Source: Napa 2014; Minor rupture. Compiler note: Location estimated based on photo time as photo GPS coordinates are clearly incorrect.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:56.7,Dawson,59:56.7,Napa_Migration,,,38.262032,-122.33092,Soil,38.26172638,-122.3307571,Y,A
224,224,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:56.8,Dawson,59:56.8,Napa_Migration,,,38.26263363,-122.3312607,Soil,38.26262283,-122.3312073,Y,A
225,225,Tectonic,Source: Napa 2014; Fissure in vineyard. Two traces.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:56.8,Dawson,59:56.8,Napa_Migration,,,38.26348497,-122.3317872,Soil,38.26345062,-122.3318634,Y,A
226,226,Tectonic,Source: Napa 2014; Fault is on side hill bench. Two traces. Eastern trace is dominant. Large fissure. Not ideal for displacement. Crack oriented 33 degrees. Tape is 342 degrees. Crack open 13 cm.,,,,,,,,,13*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:56.8,Dawson,59:56.8,Napa_Migration,,,38.26378069,-122.3318573,Soil,38.26376343,-122.3318634,Y,A
227,227,Tectonic,"Source: Napa 2014; North end of vineyard. Goes into high grasses, difficult to see with vegetation mat.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:01,,,,,,,,,,,,,,,59:56.8,Dawson,59:56.8,Napa_Migration,,,38.26454988,-122.3324266,Soil,38.26458359,-122.3324738,Y,A
228,228,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.8,Kelson,59:56.8,Napa_Migration,,,38.26588188,-122.3335962,Pavement,38.26594925,-122.3335876,Y,A
229,229,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:56.8,Haydon/Wiegers,59:56.8,Napa_Migration,,,38.26588188,-122.3335962,Pavement,38.26585007,-122.3336105,Y,A
230,230,Tectonic,"Source: Napa 2014; Offset in white line on road,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:56.8,Hudnut,59:56.8,Napa_Migration,,,38.26588188,-122.3335962,Pavement,38.26594543,-122.3335571,Y,A
231,231,Tectonic,"Source: Napa 2014; Old Sonoma Road 8/27/2014: Measured 12 cm, perhaps as much as 17 cm, depends on projection. Difficult because of width of zone and slight curve in road.",,,RL,,,,,,,,,,,,,,,,,,,,12-17*,,,,,,,,,,,,2014:08:27,,,,,,,,,,,,,,,59:56.9,Dawson,59:56.9,Napa_Migration,,,38.26590317,-122.3336039,Pavement,38.26589203,-122.3335571,Y,A
232,232,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.9,Kelson,59:56.9,Napa_Migration,"Dawson, T., Kelson, K., Wesling, J., Hudnut, K. and Ponti, D., 2014, Surface fault rupture associated with the M 6.0 South Napa earthquake of August 24, 2014, in August 24, 2014 South Napa, California Earthquake, section 3: GEER Association Rept. No. GEER-037.",,38.2659272,-122.3336128,Pavement,38.26594925,-122.3335648,Y,A
233,233,Tectonic,Source: Napa 2014; Site name: old_sonoma - Measurement: None - Measurement azimuth: None - Feature azimuth: None - Displacement sense: None; road on fill.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.9,Morelan/Trexler,59:56.9,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.2659272,-122.3336128,Pavement,38.26587677,-122.3336716,Y,A
234,234,Tectonic,Source: Napa 2014; Old Sonoma Rd: right-lateral surface offset.,,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.9,Holzer,59:56.9,Napa_Migration,,,38.2659272,-122.3336128,Pavement,38.26591873,-122.3336029,Y,A
235,235,Tectonic,Source: Napa 2014; Old Sonoma Rd. looking north and south.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.9,Delattre,59:56.9,Napa_Migration,,,38.2659272,-122.3336128,Pavement,38.26589966,-122.3335037,Y,A
236,236,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:56.9,Dawson/Davenport,59:56.9,Napa_Migration,,,38.2659272,-122.3336128,Pavement,38.2661705,-122.3336029,Y,A
237,237,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:57.0,Dawson,59:57.0,Napa_Migration,,,38.2659272,-122.3336128,Pavement,38.26592255,-122.3336029,Y,A
238,238,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:57.0,Holzer/Ponti,59:57.0,Napa_Migration,,,38.2659272,-122.3336128,Pavement,38.26591873,-122.3336029,Y,A
239,239,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:57.0,Wells,59:57.0,Napa_Migration,,,38.2659272,-122.3336128,Pavement,38.26593399,-122.3335953,Y,A
240,240,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:57.0,Haydon/Wiegers,59:57.0,Napa_Migration,,,38.2659272,-122.3336128,Pavement,38.26591492,-122.3335724,Y,A
241,241,Tectonic,Source: Napa 2014; Offset in double yellow line on road.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:57.0,Hudnut,59:57.0,Napa_Migration,,,38.26592767,-122.3336126,Pavement,38.26597977,-122.33358,Y,A
242,242,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:57.0,Kelson,59:57.0,Napa_Migration,,,38.26600002,-122.3336391,Curb/Sidewalk,38.26594925,-122.3335648,Y,A
243,243,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:57.0,Dawson/Davenport,59:57.0,Napa_Migration,,,38.26600002,-122.3336391,Curb/Sidewalk,38.26599503,-122.3336258,Y,A
244,244,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:57.0,Dawson,59:57.0,Napa_Migration,,,38.26600002,-122.3336391,Curb/Sidewalk,38.26599503,-122.3336258,Y,A
245,245,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:57.1,Ponti,59:57.1,Napa_Migration,,,38.26600002,-122.3336391,Curb/Sidewalk,38.2660141,-122.3336258,Y,A
246,246,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:27,,,,,,,,,,,,,,,59:57.1,Dawson,59:57.1,Napa_Migration,,,38.26600002,-122.3336391,Curb/Sidewalk,38.26599503,-122.3336258,Y,A
247,247,Tectonic,Source: Napa 2014; Curb offset.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:57.1,Hudnut,59:57.1,Napa_Migration,,,38.26600002,-122.3336391,Curb/Sidewalk,38.26603317,-122.3336182,Y,A
248,248,Tectonic,"Source: Napa 2014; Clos du Val 2: 20 to 25 cm apparent right-lateral offset of vines, which trend 058.",,,RL,,,345**,,,,,,,,,,,,,,,,,20.9-26.1**,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:57.1,Wesling,59:57.1,Napa_Migration,,,38.26719919,-122.3343078,Vineyard row,38.26713943,-122.3343964,Y,A
249,249,Tectonic,Source: Napa 2014; Fractures in soil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:02,,,,,,,,,,,,,,,59:57.1,Hudnut,59:57.1,Napa_Migration,,,38.26918203,-122.3351853,Soil,38.2691803,-122.3351898,Y,A
250,250,Tectonic,Source: Napa 2014; Vineyard offset.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:04,,,,,,,,,,,,,,,59:57.1,Zaccone,59:57.1,Napa_Migration,,,38.27123278,-122.3356667,Vineyard row,38.27103424,-122.3356476,Y,A
251,251,Tectonic,Source: Napa 2014; En echelon left-stepping fractures.,,,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:57.1,Wesling,59:57.1,Napa_Migration,,,38.27172966,-122.3359567,Soil,38.27172089,-122.3359375,Y,A
252,252,Tectonic,Source: Napa 2014; Fractures in soil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:02,,,,,,,,,,,,,,,59:57.1,Hudnut,59:57.1,Napa_Migration,,,38.27174471,-122.3359646,Soil,38.27173233,-122.3359833,Y,A
253,253,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:57.2,Wells,59:57.2,Napa_Migration,,,38.27306848,-122.3364906,Soil,38.27313614,-122.3364639,Y,A
254,254,Tectonic,Source: Napa 2014; Fractures in soil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:02,,,,,,,,,,,,,,,59:57.2,Hudnut,59:57.2,Napa_Migration,,,38.27306848,-122.3364906,Soil,38.27309799,-122.3365097,Y,A
255,255,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:57.2,Holzer/Ponti,59:57.2,Napa_Migration,,,38.2731521,-122.3368048,Vineyard row,38.26594162,-122.3336334,Y,A
256,256,Tectonic,Source: Napa 2014; Site name: henry_rd - Measurement: None - Measurement azimuth: None - Feature azimuth: None - Displacement sense: None; compression observed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:57.2,Morelan/Trexler,59:57.2,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.27319454,-122.3365687,Pavement,38.27300262,-122.3366776,Y,A
257,257,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:57.2,Delattre,59:57.2,Napa_Migration,,,38.27319454,-122.3365687,Pavement,38.27317429,-122.3366165,Y,A
258,258,Tectonic,Source: Napa 2014; Henry Rd: 1.5 cm right-lateral offset of painted letters and vineyard row.,,,RL,,,,,,,,,,,,,,,,,,,,1.5*,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:57.2,Holzer,59:57.2,Napa_Migration,,,38.27319454,-122.3365687,Pavement,38.27318954,-122.3365784,Y,A
259,259,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,59:57.2,Dawson/Davenport,59:57.2,Napa_Migration,,,38.27319454,-122.3365687,Pavement,38.27329636,-122.3365555,Y,A
260,260,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:57.2,Wells,59:57.2,Napa_Migration,,,38.27319454,-122.3365687,Pavement,38.27322388,-122.3365021,Y,A
261,261,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:57.2,Dawson,59:57.2,Napa_Migration,,,38.27319454,-122.3365687,Pavement,38.27318954,-122.3365555,Y,A
262,262,Tectonic,Source: Napa 2014; Henry Road.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:26,,,,,,,,,,,,,,,59:57.3,Zaccone,59:57.3,Napa_Migration,,,38.27319454,-122.3365687,Pavement,38.27321625,-122.3366013,Y,A
263,263,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:28,,,,,,,,,,,,,,,59:57.3,Wills,59:57.3,Napa_Migration,,,38.27319454,-122.3365687,Pavement,38.27368164,-122.3355179,Y,A
264,264,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:57.3,Wells,59:57.3,Napa_Migration,,,38.27319454,-122.3365687,Pavement,38.27318954,-122.3365555,Y,A
265,265,Tectonic,"Source: Napa 2014; Abandoned house, secondary trace goes through building foundation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,59:57.3,Hudnut,59:57.3,Napa_Migration,,,38.27544521,-122.3386439,Soil,38.26895142,-122.3316422,Y,A
266,266,Tectonic,Source: Napa 2014; En echelon surface rupture.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:57.3,Wesling,59:57.3,Napa_Migration,,,38.27721482,-122.3376275,Soil,38.27717972,-122.3375702,Y,A
267,267,Tectonic,Source: Napa 2014; Main zone of crackingat southern end of broad zone of rupture as it crosses vineyard row.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:31,,,,,,,,,,,,,,,59:57.3,Ponti,59:57.3,Napa_Migration,,,38.27721482,-122.3376275,Soil,38.27724075,-122.337677,Y,A
268,268,Tectonic,Source: Napa 2014; Fractures in soil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:31,,,,,,,,,,,,,,,59:57.3,Hudnut,59:57.3,Napa_Migration,,,38.27721482,-122.3376275,Soil,38.2773056,-122.3376541,Y,A
269,269,Tectonic,Source: Napa 2014; Offset fence.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:31,,,,,,,,,,,,,,,59:57.3,Hudnut,59:57.3,Napa_Migration,,,38.2773413,-122.3376646,Vineyard row,38.27713776,-122.3374939,Y,A
270,270,Tectonic,Source: Napa 2014; 40 to 45 cm apparent right-lateral offset of vines. Trend of vines 066. Trend of fractures 355. ,,,RL,,,346**,,,,,,,,,,,,,,,,,40.9-46.0**,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,59:57.4,Wesling,59:57.4,Napa_Migration,,,38.27762094,-122.3377582,Vineyard row,38.27759171,-122.3378525,Y,A
271,271,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:31,,,,,,,,,,,,,,,59:57.4,Ponti,59:57.4,Napa_Migration,,,38.27795909,-122.3382701,Soil,38.2779541,-122.3382568,Y,A
272,272,Uncertain,"Source: Napa 2014; Longitudinal crack across roadway to the west of the main zone, possibly not tectonic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:31,,,,,,,,,,,,,,,59:57.4,Ponti,59:57.4,Napa_Migration,,,38.27932857,-122.339445,Soil,38.27932358,-122.3394318,N,A
273,273,Tectonic,Source: Napa 2014; Fractures in soil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:31,,,,,,,,,,,,,,,59:57.4,Hudnut,59:57.4,Napa_Migration,,,38.2798283,-122.3384227,Soil,38.27981186,-122.3384399,Y,A
274,274,Tectonic,Source: Napa 2014; Single fracture cutting across vineyard row; trend equals 325.,,,,,,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:31,,,,,,,,,,,,,,,59:57.4,Ponti,59:57.4,Napa_Migration,,,38.28015667,-122.3385742,Soil,38.28015137,-122.3385773,N,A
275,275,Tectonic,Source: Napa 2014; Fractures in soil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:31,,,,,,,,,,,,,,,59:57.4,Hudnut,59:57.4,Napa_Migration,,,38.2803862,-122.3386721,Soil,38.2803688,-122.3386765,Y,A
276,276,Tectonic,Source: Napa 2014; Two en echelon breaks across vineyard row.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:31,,,,,,,,,,,,,,,59:57.4,Ponti,59:57.4,Napa_Migration,,,38.2805272,-122.3387363,Soil,38.28050232,-122.3387756,N,A
277,277,Tectonic,Source: Napa 2014; Fractures in soil.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:31,,,,,,,,,,,,,,,59:57.4,Hudnut,59:57.4,Napa_Migration,,,38.28075376,-122.3388539,Soil,38.28075027,-122.3388748,Y,A
278,278,Tectonic,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:31,,,,,,,,,,,,,,,59:57.5,Ponti,59:57.5,Napa_Migration,,,38.28108105,-122.3390445,Wall/Fence,38.28040695,-122.3404312,Y,A
279,279,Tectonic,"Source: Napa 2014; Bend(s) in fence. Main trace offset along pipe-fence; lowest pipe warped/bent and lifted out of grass. Can see imprint of pipe in matted dry grass where pipe lay prior to earthquake. Now pipe is bent up and out, bowed into a gradual 'S' shape. Cracks along scarp are coming right through here also; 15-20 cm total offset; tape set out at 20 cm.",,,RL,,,,,,,,,,,,,,,,,,,,15-20*,,,,,,,,,,,,2014:09:02,,,,,,,,,,,,,,,59:57.5,Hudnut,59:57.5,Napa_Migration,,,38.28112164,-122.3390709,Wall/Fence,38.28109741,-122.339035,Y,A
